date,team,opponent,goals_scored,goals_conceded,season,league,home,country
2002-02-02,Blackburn,West Ham,0,2,2001,E0,0,England
2002-02-03,Liverpool,Leeds,4,0,2001,E0,0,England
2002-02-03,Charlton,Middlesbrough,0,0,2001,E0,0,England
2002-02-09,Chelsea,Aston Villa,1,1,2001,E0,0,England
2002-02-09,West Ham,Bolton,0,1,2001,E0,0,England
2002-02-09,Sunderland,Derby,1,0,2001,E0,0,England
2002-02-09,Blackburn,Fulham,0,2,2001,E0,0,England
2002-02-09,Liverpool,Ipswich,6,0,2001,E0,0,England
2002-02-09,Leeds,Middlesbrough,2,2,2001,E0,0,England
2002-02-09,Southampton,Newcastle,1,3,2001,E0,0,England
2002-02-09,Leicester,Tottenham,1,2,2001,E0,0,England
2002-02-10,Man United,Charlton,2,0,2001,E0,0,England
2002-02-10,Arsenal,Everton,1,0,2001,E0,0,England
2002-02-19,Fulham,Middlesbrough,1,2,2001,E0,0,England
2002-02-23,Fulham,Arsenal,1,4,2001,E0,0,England
2002-02-23,Derby,Leicester,3,0,2001,E0,0,England
2002-02-23,Everton,Liverpool,1,1,2001,E0,0,England
2002-02-23,Aston Villa,Man United,0,1,2001,E0,0,England
2002-02-23,Bolton,Southampton,0,0,2001,E0,0,England
2002-02-23,Middlesbrough,West Ham,0,1,2001,E0,0,England
2002-02-24,Charlton,Leeds,0,0,2001,E0,0,England
2002-02-24,Newcastle,Sunderland,1,0,2001,E0,0,England
2002-03-02,West Ham,Aston Villa,1,2,2001,E0,0,England
2002-03-02,Blackburn,Bolton,1,1,2001,E0,0,England
2002-03-02,Chelsea,Charlton,1,2,2001,E0,0,England
2002-03-02,Liverpool,Fulham,2,0,2001,E0,0,England
2002-03-02,Southampton,Ipswich,3,1,2001,E0,0,England
2002-03-02,Leicester,Middlesbrough,0,1,2001,E0,0,England
2002-03-02,Arsenal,Newcastle,2,0,2001,E0,0,England
2002-03-02,Sunderland,Tottenham,1,2,2001,E0,0,England
2002-03-03,Man United,Derby,2,2,2001,E0,0,England
2002-03-03,Leeds,Everton,0,0,2001,E0,0,England
2002-03-05,Derby,Arsenal,0,1,2001,E0,0,England
2002-03-05,Aston Villa,Blackburn,0,3,2001,E0,0,England
2002-03-05,Bolton,Sunderland,0,1,2001,E0,0,England
2002-03-06,Fulham,Chelsea,2,3,2001,E0,0,England
2002-03-06,Ipswich,Leeds,0,2,2001,E0,0,England
2002-03-06,Newcastle,Liverpool,0,3,2001,E0,0,England
2002-03-06,Tottenham,Man United,0,4,2001,E0,0,England
2002-03-06,Middlesbrough,Southampton,1,1,2001,E0,0,England
2002-03-06,Everton,West Ham,0,1,2001,E0,0,England
2002-03-09,Charlton,Leicester,1,1,2001,E0,0,England
2002-03-13,Ipswich,Blackburn,1,2,2001,E0,0,England
2002-03-13,Tottenham,Chelsea,0,4,2001,E0,0,England
2002-03-16,Derby,Bolton,3,1,2001,E0,0,England
2002-03-16,Sunderland,Chelsea,0,4,2001,E0,0,England
2002-03-16,Fulham,Everton,1,2,2001,E0,0,England
2002-03-16,Liverpool,Middlesbrough,2,1,2001,E0,0,England
2002-03-16,Ipswich,Newcastle,2,2,2001,E0,0,England
2002-03-16,Leicester,Southampton,2,2,2001,E0,0,England
2002-03-16,Man United,West Ham,5,3,2001,E0,0,England
2002-03-17,Arsenal,Aston Villa,2,1,2001,E0,0,England
2002-03-17,Blackburn,Leeds,1,3,2001,E0,0,England
2002-03-18,Charlton,Tottenham,1,0,2001,E0,0,England
2002-03-23,Bolton,Charlton,2,1,2001,E0,0,England
2002-03-23,Everton,Derby,4,3,2001,E0,0,England
2002-03-23,Aston Villa,Ipswich,0,0,2001,E0,0,England
2002-03-23,Leeds,Leicester,2,0,2001,E0,0,England
2002-03-23,Middlesbrough,Man United,1,0,2001,E0,0,England
2002-03-23,Southampton,Sunderland,1,1,2001,E0,0,England
2002-03-24,Tottenham,Fulham,2,0,2001,E0,0,England
2002-03-24,Chelsea,Liverpool,0,1,2001,E0,0,England
2002-03-29,Everton,Newcastle,2,6,2001,E0,0,England
2002-03-30,Sunderland,Arsenal,0,3,2001,E0,0,England
2002-03-30,Aston Villa,Bolton,2,3,2001,E0,0,England
2002-03-30,Derby,Chelsea,1,2,2001,E0,0,England
2002-03-30,Man United,Leeds,4,3,2001,E0,0,England
2002-03-30,Blackburn,Leicester,1,2,2001,E0,0,England
2002-03-30,Charlton,Liverpool,0,2,2001,E0,0,England
2002-03-30,Tottenham,Middlesbrough,1,1,2001,E0,0,England
2002-03-30,Fulham,Southampton,1,1,2001,E0,0,England
2002-03-30,Ipswich,West Ham,1,3,2001,E0,0,England
2002-04-01,Southampton,Blackburn,0,2,2001,E0,0,England
2002-04-01,Arsenal,Charlton,3,0,2001,E0,0,England
2002-04-01,Middlesbrough,Derby,1,0,2001,E0,0,England
2002-04-01,Bolton,Everton,1,3,2001,E0,0,England
2002-04-01,West Ham,Fulham,1,0,2001,E0,0,England
2002-04-01,Chelsea,Ipswich,0,0,2001,E0,0,England
2002-04-01,Leicester,Sunderland,1,2,2001,E0,0,England
2002-04-01,Leeds,Tottenham,1,2,2001,E0,0,England
2002-04-02,Newcastle,Aston Villa,1,1,2001,E0,0,England
2002-04-06,Tottenham,Arsenal,1,2,2001,E0,0,England
2002-04-06,Ipswich,Bolton,1,4,2001,E0,0,England
2002-04-06,Everton,Chelsea,0,3,2001,E0,0,England
2002-04-06,Man United,Leicester,1,0,2001,E0,0,England
2002-04-06,Aston Villa,Middlesbrough,1,2,2001,E0,0,England
2002-04-06,Derby,Southampton,0,2,2001,E0,0,England
2002-04-06,Charlton,West Ham,0,2,2001,E0,0,England
2002-04-07,Sunderland,Leeds,0,2,2001,E0,0,England
2002-04-08,Fulham,Newcastle,1,1,2001,E0,0,England
2002-04-10,Chelsea,Blackburn,0,0,2001,E0,0,England
2002-04-13,Leeds,Aston Villa,1,0,2001,E0,0,England
2002-04-13,Southampton,Charlton,1,1,2001,E0,0,England
2002-04-13,Newcastle,Derby,3,2,2001,E0,0,England
2002-04-13,Leicester,Everton,2,2,2001,E0,0,England
2002-04-13,Liverpool,Sunderland,1,0,2001,E0,0,England
2002-04-13,West Ham,Tottenham,1,1,2001,E0,0,England
2002-04-20,Tottenham,Bolton,1,1,2001,E0,0,England
2002-04-20,Man United,Chelsea,3,0,2001,E0,0,England
2002-04-20,Fulham,Leeds,1,0,2001,E0,0,England
2002-04-20,Aston Villa,Leicester,2,2,2001,E0,0,England
2002-04-20,Derby,Liverpool,0,2,2001,E0,0,England
2002-04-20,Blackburn,Middlesbrough,3,1,2001,E0,0,England
2002-04-20,Charlton,Newcastle,0,3,2001,E0,0,England
2002-04-20,Everton,Southampton,1,0,2001,E0,0,England
2002-04-20,Sunderland,West Ham,0,3,2001,E0,0,England
2002-04-21,Ipswich,Arsenal,0,2,2001,E0,0,England
2002-04-23,Newcastle,Blackburn,2,2,2001,E0,0,England
2002-04-23,Bolton,Fulham,0,3,2001,E0,0,England
2002-04-24,West Ham,Arsenal,0,2,2001,E0,0,England
2002-04-24,Middlesbrough,Ipswich,0,1,2001,E0,0,England
2002-04-27,Southampton,Aston Villa,1,2,2001,E0,0,England
2002-04-27,Sunderland,Charlton,2,2,2001,E0,0,England
2002-04-27,Leeds,Derby,1,0,2001,E0,0,England
2002-04-27,Leicester,Fulham,0,0,2001,E0,0,England
2002-04-27,Man United,Ipswich,1,0,2001,E0,0,England
2002-04-27,Chelsea,Middlesbrough,2,0,2001,E0,0,England
2002-04-27,West Ham,Newcastle,1,3,2001,E0,0,England
2002-04-27,Liverpool,Tottenham,0,1,2001,E0,0,England
2002-04-28,Blackburn,Everton,2,1,2001,E0,0,England
2002-04-29,Arsenal,Bolton,2,0,2001,E0,0,England
2002-05-08,Blackburn,Liverpool,3,4,2001,E0,0,England
2002-05-08,Arsenal,Man United,1,0,2001,E0,0,England
2002-05-11,Everton,Arsenal,3,4,2001,E0,0,England
2002-05-11,Fulham,Blackburn,0,3,2001,E0,0,England
2002-05-11,Aston Villa,Chelsea,3,1,2001,E0,0,England
2002-05-11,Middlesbrough,Leeds,0,1,2001,E0,0,England
2002-05-11,Tottenham,Leicester,1,2,2001,E0,0,England
2002-05-11,Ipswich,Liverpool,0,5,2001,E0,0,England
2002-05-11,Charlton,Man United,0,0,2001,E0,0,England
2002-05-11,Newcastle,Southampton,1,3,2001,E0,0,England
2002-05-11,Derby,Sunderland,1,1,2001,E0,0,England
2002-05-11,Bolton,West Ham,1,2,2001,E0,0,England
2000-08-19,Man City,Charlton,0,4,2000,E0,0,England
2000-08-19,West Ham,Chelsea,2,4,2000,E0,0,England
2000-08-19,Middlesbrough,Coventry,3,1,2000,E0,0,England
2000-08-19,Southampton,Derby,2,2,2000,E0,0,England
2000-08-19,Everton,Leeds,0,2,2000,E0,0,England
2000-08-19,Aston Villa,Leicester,0,0,2000,E0,0,England
2000-08-19,Bradford,Liverpool,0,1,2000,E0,0,England
2000-08-19,Arsenal,Sunderland,0,1,2000,E0,0,England
2000-08-19,Ipswich,Tottenham,1,3,2000,E0,0,England
2000-08-20,Newcastle,Man United,0,2,2000,E0,0,England
2000-08-21,Liverpool,Arsenal,0,2,2000,E0,0,England
2000-08-22,Chelsea,Bradford,0,2,2000,E0,0,England
2000-08-22,Man United,Ipswich,1,1,2000,E0,0,England
2000-08-22,Tottenham,Middlesbrough,1,1,2000,E0,0,England
2000-08-23,Charlton,Everton,0,3,2000,E0,0,England
2000-08-23,Sunderland,Man City,2,4,2000,E0,0,England
2000-08-23,Derby,Newcastle,2,3,2000,E0,0,England
2000-08-23,Coventry,Southampton,2,1,2000,E0,0,England
2000-08-23,Leicester,West Ham,1,0,2000,E0,0,England
2000-08-26,Charlton,Arsenal,3,5,2000,E0,0,England
2000-08-26,Leicester,Bradford,0,0,2000,E0,0,England
2000-08-26,Derby,Everton,2,2,2000,E0,0,England
2000-08-26,Sunderland,Ipswich,0,1,2000,E0,0,England
2000-08-26,Coventry,Man City,2,1,2000,E0,0,England
2000-08-26,Leeds,Middlesbrough,2,1,2000,E0,0,England
2000-08-26,Tottenham,Newcastle,0,2,2000,E0,0,England
2000-08-26,Liverpool,Southampton,3,3,2000,E0,0,England
2000-08-26,Man United,West Ham,2,2,2000,E0,0,England
2000-08-27,Chelsea,Aston Villa,1,1,2000,E0,0,England
2000-09-05,Man City,Leeds,2,1,2000,E0,0,England
2000-09-05,Bradford,Man United,0,6,2000,E0,0,England
2000-09-05,West Ham,Sunderland,1,1,2000,E0,0,England
2000-09-05,Everton,Tottenham,2,3,2000,E0,0,England
2000-09-06,Southampton,Charlton,1,1,2000,E0,0,England
2000-09-06,Arsenal,Chelsea,2,2,2000,E0,0,England
2000-09-06,Newcastle,Coventry,2,0,2000,E0,0,England
2000-09-06,Middlesbrough,Derby,3,3,2000,E0,0,England
2000-09-06,Ipswich,Leicester,1,2,2000,E0,0,England
2000-09-06,Aston Villa,Liverpool,1,3,2000,E0,0,England
2000-09-09,Arsenal,Bradford,1,1,2000,E0,0,England
2000-09-09,Leeds,Coventry,0,0,2000,E0,0,England
2000-09-09,Aston Villa,Ipswich,2,1,2000,E0,0,England
2000-09-09,Southampton,Leicester,0,1,2000,E0,0,England
2000-09-09,Man City,Liverpool,2,3,2000,E0,0,England
2000-09-09,Sunderland,Man United,0,3,2000,E0,0,England
2000-09-09,Everton,Middlesbrough,2,1,2000,E0,0,England
2000-09-09,Chelsea,Newcastle,0,0,2000,E0,0,England
2000-09-10,Charlton,Derby,2,2,2000,E0,0,England
2000-09-11,West Ham,Tottenham,0,1,2000,E0,0,England
2000-09-16,Coventry,Arsenal,1,2,2000,E0,0,England
2000-09-16,Bradford,Aston Villa,0,2,2000,E0,0,England
2000-09-16,Tottenham,Charlton,0,1,2000,E0,0,England
2000-09-16,Man United,Everton,3,1,2000,E0,0,England
2000-09-16,Ipswich,Leeds,2,1,2000,E0,0,England
2000-09-16,Newcastle,Southampton,0,2,2000,E0,0,England
2000-09-16,Derby,Sunderland,1,2,2000,E0,0,England
2000-09-17,Leicester,Chelsea,2,0,2000,E0,0,England
2000-09-17,Middlesbrough,Man City,1,1,2000,E0,0,England
2000-09-17,Liverpool,West Ham,1,1,2000,E0,0,England
2000-09-23,Southampton,Bradford,1,0,2000,E0,0,England
2000-09-23,West Ham,Coventry,3,0,2000,E0,0,England
2000-09-23,Leeds,Derby,1,1,2000,E0,0,England
2000-09-23,Arsenal,Ipswich,1,1,2000,E0,0,England
2000-09-23,Sunderland,Liverpool,1,1,2000,E0,0,England
2000-09-23,Chelsea,Man United,3,3,2000,E0,0,England
2000-09-23,Aston Villa,Middlesbrough,1,1,2000,E0,0,England
2000-09-23,Charlton,Newcastle,1,0,2000,E0,0,England
2000-09-23,Man City,Tottenham,0,0,2000,E0,0,England
2000-09-24,Everton,Leicester,1,1,2000,E0,0,England
2000-09-30,Derby,Aston Villa,1,4,2000,E0,0,England
2000-09-30,Coventry,Charlton,2,2,2000,E0,0,England
2000-09-30,Ipswich,Everton,3,0,2000,E0,0,England
2000-09-30,Tottenham,Leeds,3,4,2000,E0,0,England
2000-09-30,Newcastle,Man City,1,0,2000,E0,0,England
2000-09-30,Middlesbrough,Southampton,3,1,2000,E0,0,England
2000-09-30,Bradford,West Ham,1,1,2000,E0,0,England
2000-10-01,Man United,Arsenal,0,1,2000,E0,0,England
2000-10-01,Liverpool,Chelsea,0,3,2000,E0,0,England
2000-10-01,Leicester,Sunderland,0,0,2000,E0,0,England
2000-10-14,Aston Villa,Arsenal,0,1,2000,E0,0,England
2000-10-14,Tottenham,Coventry,1,2,2000,E0,0,England
2000-10-14,Southampton,Everton,1,1,2000,E0,0,England
2000-10-14,West Ham,Ipswich,1,1,2000,E0,0,England
2000-10-14,Charlton,Leeds,1,3,2000,E0,0,England
2000-10-14,Man United,Leicester,3,0,2000,E0,0,England
2000-10-14,Bradford,Man City,0,2,2000,E0,0,England
2000-10-14,Chelsea,Sunderland,0,1,2000,E0,0,England
2000-10-15,Liverpool,Derby,4,0,2000,E0,0,England
2000-10-16,Newcastle,Middlesbrough,3,1,2000,E0,0,England
2000-10-21,Ipswich,Bradford,2,0,2000,E0,0,England
2000-10-21,Middlesbrough,Charlton,0,1,2000,E0,0,England
2000-10-21,Coventry,Chelsea,1,6,2000,E0,0,England
2000-10-21,Leicester,Liverpool,0,1,2000,E0,0,England
2000-10-21,Leeds,Man United,0,3,2000,E0,0,England
2000-10-21,Everton,Newcastle,1,0,2000,E0,0,England
2000-10-21,Derby,Tottenham,1,3,2000,E0,0,England
2000-10-21,Arsenal,West Ham,2,1,2000,E0,0,England
2000-10-22,Sunderland,Aston Villa,0,0,2000,E0,0,England
2000-10-23,Man City,Southampton,2,0,2000,E0,0,England
2000-10-28,Man City,Arsenal,0,5,2000,E0,0,England
2000-10-28,Charlton,Aston Villa,1,2,2000,E0,0,England
2000-10-28,Tottenham,Chelsea,0,3,2000,E0,0,England
2000-10-28,Middlesbrough,Ipswich,1,2,2000,E0,0,England
2000-10-28,Derby,Leicester,1,2,2000,E0,0,England
2000-10-28,Southampton,Man United,0,5,2000,E0,0,England
2000-10-28,Coventry,Sunderland,0,1,2000,E0,0,England
2000-10-28,Newcastle,West Ham,0,1,2000,E0,0,England
2000-10-29,Leeds,Bradford,1,1,2000,E0,0,England
2000-10-29,Everton,Liverpool,1,3,2000,E0,0,England
2000-11-04,Bradford,Charlton,0,2,2000,E0,0,England
2000-11-04,Man United,Coventry,2,1,2000,E0,0,England
2000-11-04,Liverpool,Leeds,3,4,2000,E0,0,England
2000-11-04,Leicester,Man City,1,0,2000,E0,0,England
2000-11-04,Arsenal,Middlesbrough,1,0,2000,E0,0,England
2000-11-04,Ipswich,Newcastle,1,2,2000,E0,0,England
2000-11-04,Chelsea,Southampton,2,3,2000,E0,0,England
2000-11-04,Sunderland,Tottenham,1,2,2000,E0,0,England
2000-11-05,Aston Villa,Everton,1,0,2000,E0,0,England
2000-11-06,West Ham,Derby,0,0,2000,E0,0,England
2000-11-11,Derby,Arsenal,0,0,2000,E0,0,England
2000-11-11,Tottenham,Aston Villa,0,2,2000,E0,0,England
2000-11-11,Everton,Bradford,1,0,2000,E0,0,England
2000-11-11,Charlton,Ipswich,0,2,2000,E0,0,England
2000-11-11,Newcastle,Leicester,1,1,2000,E0,0,England
2000-11-11,Middlesbrough,Man United,1,2,2000,E0,0,England
2000-11-11,Southampton,Sunderland,2,2,2000,E0,0,England
2000-11-11,Man City,West Ham,1,4,2000,E0,0,England
2000-11-12,Leeds,Chelsea,1,1,2000,E0,0,England
2000-11-12,Coventry,Liverpool,1,4,2000,E0,0,England
2000-11-18,Chelsea,Charlton,0,2,2000,E0,0,England
2000-11-18,Bradford,Derby,0,2,2000,E0,0,England
2000-11-18,Arsenal,Everton,0,2,2000,E0,0,England
2000-11-18,West Ham,Leeds,1,0,2000,E0,0,England
2000-11-18,Man United,Man City,1,0,2000,E0,0,England
2000-11-18,Leicester,Middlesbrough,3,0,2000,E0,0,England
2000-11-18,Sunderland,Newcastle,2,1,2000,E0,0,England
2000-11-18,Aston Villa,Southampton,0,2,2000,E0,0,England
2000-11-19,Liverpool,Tottenham,1,2,2000,E0,0,England
2000-11-20,Ipswich,Coventry,1,0,2000,E0,0,England
2000-11-25,Sunderland,Charlton,1,0,2000,E0,0,England
2000-11-25,Aston Villa,Coventry,1,1,2000,E0,0,England
2000-11-25,Man United,Derby,3,0,2000,E0,0,England
2000-11-25,Chelsea,Everton,1,2,2000,E0,0,England
2000-11-25,Ipswich,Man City,3,2,2000,E0,0,England
2000-11-25,Bradford,Middlesbrough,2,2,2000,E0,0,England
2000-11-25,West Ham,Southampton,3,2,2000,E0,0,England
2000-11-25,Leicester,Tottenham,0,3,2000,E0,0,England
2000-11-26,Arsenal,Leeds,0,1,2000,E0,0,England
2000-11-26,Liverpool,Newcastle,1,2,2000,E0,0,England
2000-12-02,Southampton,Arsenal,0,1,2000,E0,0,England
2000-12-02,Newcastle,Aston Villa,1,1,2000,E0,0,England
2000-12-02,Coventry,Bradford,1,2,2000,E0,0,England
2000-12-02,Derby,Ipswich,1,0,2000,E0,0,England
2000-12-02,Leeds,Leicester,1,3,2000,E0,0,England
2000-12-02,Charlton,Liverpool,0,3,2000,E0,0,England
2000-12-02,Tottenham,Man United,0,2,2000,E0,0,England
2000-12-02,Middlesbrough,West Ham,0,1,2000,E0,0,England
2000-12-03,Man City,Chelsea,1,2,2000,E0,0,England
2000-12-04,Everton,Sunderland,0,2,2000,E0,0,England
2000-12-09,Newcastle,Arsenal,0,5,2000,E0,0,England
2000-12-09,Tottenham,Bradford,3,3,2000,E0,0,England
2000-12-09,Man United,Charlton,3,3,2000,E0,0,England
2000-12-09,Derby,Chelsea,1,4,2000,E0,0,England
2000-12-09,Everton,Man City,0,5,2000,E0,0,England
2000-12-09,Leeds,Southampton,0,1,2000,E0,0,England
2000-12-09,Middlesbrough,Sunderland,0,1,2000,E0,0,England
2000-12-09,Aston Villa,West Ham,1,1,2000,E0,0,England
2000-12-10,Leicester,Coventry,0,1,2000,E0,0,England
2000-12-10,Ipswich,Liverpool,1,0,2000,E0,0,England
2000-12-16,Man City,Aston Villa,2,2,2000,E0,0,England
2000-12-16,Coventry,Derby,0,1,2000,E0,0,England
2000-12-16,West Ham,Everton,1,1,2000,E0,0,England
2000-12-16,Southampton,Ipswich,1,3,2000,E0,0,England
2000-12-16,Sunderland,Leeds,0,2,2000,E0,0,England
2000-12-16,Charlton,Leicester,1,3,2000,E0,0,England
2000-12-16,Chelsea,Middlesbrough,0,1,2000,E0,0,England
2000-12-16,Bradford,Newcastle,1,2,2000,E0,0,England
2000-12-17,Liverpool,Man United,1,0,2000,E0,0,England
2000-12-18,Arsenal,Tottenham,1,1,2000,E0,0,England
2000-12-22,Southampton,Coventry,1,1,2000,E0,0,England
2000-12-23,Everton,Charlton,0,1,2000,E0,0,England
2000-12-23,Bradford,Chelsea,0,3,2000,E0,0,England
2000-12-23,Newcastle,Derby,0,2,2000,E0,0,England
2000-12-23,Aston Villa,Leeds,2,1,2000,E0,0,England
2000-12-23,West Ham,Leicester,1,2,2000,E0,0,England
2000-12-23,Arsenal,Liverpool,0,4,2000,E0,0,England
2000-12-23,Ipswich,Man United,0,2,2000,E0,0,England
2000-12-23,Man City,Sunderland,0,1,2000,E0,0,England
2000-12-23,Middlesbrough,Tottenham,0,0,2000,E0,0,England
2000-12-26,Leicester,Arsenal,1,6,2000,E0,0,England
2000-12-26,Man United,Aston Villa,1,0,2000,E0,0,England
2000-12-26,Sunderland,Bradford,4,1,2000,E0,0,England
2000-12-26,Coventry,Everton,2,1,2000,E0,0,England
2000-12-26,Chelsea,Ipswich,2,2,2000,E0,0,England
2000-12-26,Derby,Man City,0,0,2000,E0,0,England
2000-12-26,Liverpool,Middlesbrough,0,1,2000,E0,0,England
2000-12-26,Leeds,Newcastle,1,2,2000,E0,0,England
2000-12-26,Charlton,West Ham,0,5,2000,E0,0,England
2000-12-27,Tottenham,Southampton,0,2,2000,E0,0,England
2000-12-30,Sunderland,Arsenal,2,2,2000,E0,0,England
2000-12-30,Tottenham,Ipswich,0,3,2000,E0,0,England
2000-12-30,Charlton,Man City,4,1,2000,E0,0,England
2000-12-30,Coventry,Middlesbrough,1,1,2000,E0,0,England
2000-12-30,Man United,Newcastle,1,1,2000,E0,0,England
2000-12-30,Derby,Southampton,0,1,2000,E0,0,England
2001-01-01,Arsenal,Charlton,0,1,2000,E0,0,England
2001-01-01,Aston Villa,Chelsea,0,1,2000,E0,0,England
2001-01-01,Man City,Coventry,1,1,2000,E0,0,England
2001-01-01,Everton,Derby,0,1,2000,E0,0,England
2001-01-01,Middlesbrough,Leeds,1,1,2000,E0,0,England
2001-01-01,Bradford,Leicester,2,1,2000,E0,0,England
2001-01-01,Southampton,Liverpool,1,2,2000,E0,0,England
2001-01-01,West Ham,Man United,1,3,2000,E0,0,England
2001-01-01,Ipswich,Sunderland,1,4,2000,E0,0,England
2001-01-02,Newcastle,Tottenham,2,4,2000,E0,0,England
2001-01-13,Chelsea,Arsenal,1,1,2000,E0,0,England
2001-01-13,Liverpool,Aston Villa,3,0,2000,E0,0,England
2001-01-13,Man United,Bradford,3,0,2000,E0,0,England
2001-01-13,Tottenham,Everton,0,0,2000,E0,0,England
2001-01-13,Leeds,Man City,4,0,2000,E0,0,England
2001-01-13,Derby,Middlesbrough,0,4,2000,E0,0,England
2001-01-13,Coventry,Newcastle,1,3,2000,E0,0,England
2001-01-13,Charlton,Southampton,0,0,2000,E0,0,England
2001-01-13,Sunderland,West Ham,2,0,2000,E0,0,England
2001-01-14,Leicester,Ipswich,0,2,2000,E0,0,England
2001-01-20,Ipswich,Chelsea,1,4,2000,E0,0,England
2001-01-20,Everton,Coventry,3,1,2000,E0,0,England
2001-01-20,Man City,Derby,1,1,2000,E0,0,England
2001-01-20,Newcastle,Leeds,3,1,2000,E0,0,England
2001-01-20,Arsenal,Leicester,0,0,2000,E0,0,England
2001-01-20,Middlesbrough,Liverpool,0,0,2000,E0,0,England
2001-01-20,Aston Villa,Man United,0,2,2000,E0,0,England
2001-01-20,Southampton,Tottenham,0,0,2000,E0,0,England
2001-01-21,Bradford,Sunderland,0,0,2000,E0,0,England
2001-01-22,West Ham,Charlton,1,1,2000,E0,0,England
2001-01-24,Leeds,Aston Villa,2,1,2000,E0,0,England
2001-01-30,Bradford,Arsenal,0,2,2000,E0,0,England
2001-01-30,Derby,Charlton,1,2,2000,E0,0,England
2001-01-31,Newcastle,Chelsea,1,3,2000,E0,0,England
2001-01-31,Middlesbrough,Everton,2,2,2000,E0,0,England
2001-01-31,Coventry,Leeds,0,1,2000,E0,0,England
2001-01-31,Liverpool,Man City,1,1,2000,E0,0,England
2001-01-31,Leicester,Southampton,0,1,2000,E0,0,England
2001-01-31,Man United,Sunderland,1,0,2000,E0,0,England
2001-01-31,Tottenham,West Ham,0,0,2000,E0,0,England
2001-02-03,Aston Villa,Bradford,3,0,2000,E0,0,England
2001-02-03,Arsenal,Coventry,1,0,2000,E0,0,England
2001-02-03,Sunderland,Derby,0,1,2000,E0,0,England
2001-02-03,Leeds,Ipswich,2,1,2000,E0,0,England
2001-02-03,Chelsea,Leicester,1,2,2000,E0,0,England
2001-02-03,West Ham,Liverpool,0,3,2000,E0,0,England
2001-02-03,Everton,Man United,0,1,2000,E0,0,England
2001-02-03,Man City,Middlesbrough,1,1,2000,E0,0,England
2001-02-03,Charlton,Tottenham,0,0,2000,E0,0,England
2001-02-07,Leeds,Everton,2,2,2000,E0,0,England
2001-02-10,Ipswich,Arsenal,0,1,2000,E0,0,England
2001-02-10,Middlesbrough,Aston Villa,1,1,2000,E0,0,England
2001-02-10,Man United,Chelsea,1,1,2000,E0,0,England
2001-02-10,Leicester,Everton,1,2,2000,E0,0,England
2001-02-10,Derby,Leeds,0,0,2000,E0,0,England
2001-02-10,Tottenham,Man City,1,0,2000,E0,0,England
2001-02-10,Bradford,Southampton,0,2,2000,E0,0,England
2001-02-10,Liverpool,Sunderland,1,1,2000,E0,0,England
2001-02-11,Newcastle,Charlton,0,2,2000,E0,0,England
2001-02-12,Coventry,West Ham,1,1,2000,E0,0,England
2001-02-24,West Ham,Bradford,2,1,2000,E0,0,England
2001-02-24,Charlton,Coventry,2,2,2000,E0,0,England
2001-02-24,Aston Villa,Derby,0,1,2000,E0,0,England
2001-02-24,Everton,Ipswich,0,2,2000,E0,0,England
2001-02-24,Sunderland,Leicester,0,2,2000,E0,0,England
2001-02-24,Southampton,Middlesbrough,1,0,2000,E0,0,England
2001-02-24,Man City,Newcastle,1,0,2000,E0,0,England
2001-02-24,Leeds,Tottenham,2,1,2000,E0,0,England
2001-02-25,Arsenal,Man United,1,6,2000,E0,0,England
2001-03-03,West Ham,Arsenal,0,3,2000,E0,0,England
2001-03-03,Chelsea,Coventry,0,0,2000,E0,0,England
2001-03-03,Tottenham,Derby,1,2,2000,E0,0,England
2001-03-03,Newcastle,Everton,1,1,2000,E0,0,England
2001-03-03,Man United,Leeds,1,1,2000,E0,0,England
2001-03-03,Liverpool,Leicester,0,2,2000,E0,0,England
2001-03-03,Southampton,Man City,1,0,2000,E0,0,England
2001-03-03,Charlton,Middlesbrough,0,0,2000,E0,0,England
2001-03-04,Bradford,Ipswich,1,3,2000,E0,0,England
2001-03-05,Aston Villa,Sunderland,1,1,2000,E0,0,England
2001-03-07,Chelsea,West Ham,2,0,2000,E0,0,England
2001-03-10,Ipswich,Aston Villa,1,2,2000,E0,0,England
2001-03-17,Man City,Bradford,2,2,2000,E0,0,England
2001-03-17,Leeds,Charlton,2,1,2000,E0,0,England
2001-03-17,Sunderland,Chelsea,4,2,2000,E0,0,England
2001-03-17,Leicester,Man United,0,2,2000,E0,0,England
2001-03-17,Middlesbrough,Newcastle,2,1,2000,E0,0,England
2001-03-17,Everton,Southampton,0,1,2000,E0,0,England
2001-03-17,Coventry,Tottenham,0,3,2000,E0,0,England
2001-03-17,Ipswich,West Ham,1,0,2000,E0,0,England
2001-03-18,Arsenal,Aston Villa,0,0,2000,E0,0,England
2001-03-18,Derby,Liverpool,1,1,2000,E0,0,England
2001-03-31,Tottenham,Arsenal,0,2,2000,E0,0,England
2001-03-31,Newcastle,Bradford,2,2,2000,E0,0,England
2001-03-31,Middlesbrough,Chelsea,1,2,2000,E0,0,England
2001-03-31,Derby,Coventry,0,2,2000,E0,0,England
2001-03-31,Man United,Liverpool,0,2,2000,E0,0,England
2001-03-31,Aston Villa,Man City,3,1,2000,E0,0,England
2001-03-31,Leeds,Sunderland,2,0,2000,E0,0,England
2001-03-31,Everton,West Ham,2,0,2000,E0,0,England
2001-04-01,Leicester,Charlton,0,2,2000,E0,0,England
